MIT	B	MIT_Radiation_Laboratory	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Radiation_Laboratory_(MIT)
Radiation	I	MIT_Radiation_Laboratory	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Radiation_Laboratory_(MIT)
Laboratory	I	MIT_Radiation_Laboratory	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Radiation_Laboratory_(MIT)
.	O

-DOCSTART-	sentence-59
Hulse	B	Hulse	
was	O
born	O
in	O
New	B	New_York_City	
York	I	New_York_City	
City	I	New_York_City	
and	O
attended	O
Bronx	B	Bronx_High_School_of_Science	
High	I	Bronx_High_School_of_Science	
School	I	Bronx_High_School_of_Science	
of	I	Bronx_High_School_of_Science	
Science	I	Bronx_High_School_of_Science	
and	O
the	O
Cooper	B	Cooper_Union	
Union	I	Cooper_Union	
before	O
moving	O
to	O
University	B	University_of_Massachusetts_Amherst	
of	I	University_of_Massachusetts_Amherst	
Massachusetts	I	University_of_Massachusetts_Amherst	
Amherst	I	University_of_Massachusetts_Amherst	
.	O

-DOCSTART-	sentence-38
William	B	William_Golding	
Golding	I	William_Golding	
was	O
born	O
in	O
Newquay	B	Newquay	
,	O
Cornwall	B	Cornwall	
where	O
he	B	he	
spent	O
many	O
childhood	O
holidays	O
.	O
He	B	He	
grew	O
up	O
in	O
Marlborough	B	Marlborough	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Marlborough,_Wiltshire
,	O
Wiltshire	B	Wiltshire	
,	O
where	O
his	B	his	
father	B	father	
was	O
a	O
science	B	science_master	
master	I	science_master	
at	O
Marlborough	B	Marlborough_Grammar_School	
Grammar	I	Marlborough_Grammar_School	
School	I	Marlborough_Grammar_School	
.	O

-DOCSTART-	sentence-10
Giulio	B	Giulio_Natta	
Natta	I	Giulio_Natta	
was	O
born	O
in	O
Imperia	B	Imperia	
,	O
Italy	B	Italy	
.	O
He	B	He	
earned	O
his	B	his	
degree	O
in	O
chemical	O
engineering	O
from	O
the	O
Politecnico	B	Politecnico_di_Milano	
di	I	Politecnico_di_Milano	
Milano	I	Politecnico_di_Milano	
university	O
in	O
Milan	B	Milan	
in	O
1924	O
.	O
Natta	B	Natta	
won	O
a	O
Nobel	O
Prize	O
in	O
Chemistry	O
in	O
1963	O
with	O
Karl	B	Karl_Ziegler	
Ziegler	I	Karl_Ziegler	
for	O
work	O
on	O
high	O
polymers	O
.	O

-DOCSTART-	sentence-83
In	O
recent	O
years	O
Elizabeth	B	Elizabeth_Blackburn	
Blackburn	I	Elizabeth_Blackburn	
and	O
her	B	her	
colleagues	O
have	O
been	O
investigating	O
the	O
effect	O
of	O
stress	O
on	O
telomerase	O
and	O
telomeres	O
with	O
particular	O
emphasis	O
on	O
mindfulness	O
meditation	O
.	O
She	B	She	
appeared	O
in	O
the	O
1995	O
science	O
documentary	O
Death	O
by	O
Design	O
/	O
The	O
Life	O
and	O
Times	O
of	O
Life	O
and	O
Times	O
in	O
the	O
US	B	US	
.	O

-DOCSTART-	sentence-27
In	O
June	O
1968	O
,	O
when	O
Quasimodo	B	Quasimodo	
was	O
in	O
Amalfi	B	Amalfi	
for	O
a	O
discourse	O
and	O
he	B	he	
was	O
struck	O
by	O
a	O
cerebral	O
hemorrhage	O
.	O
The	O
poet	B	poet	
died	O
a	O
few	O
days	O
later	O
in	O
the	O
hospital	B	hospital	
in	O
Naples	B	Naples	
.	O

-DOCSTART-	sentence-67
After	O
the	O
war	O
Frank	B	Frank	
returned	O
to	O
the	O
University	B	University_of_Bologna	
of	I	University_of_Bologna	
Bologna	I	University_of_Bologna	
,	O
also	O
taking	O
up	O
architectural	O
studies	O
at	O
the	O
local	O
faculty	B	faculty_of_engineering	
of	I	faculty_of_engineering	
engineering	I	faculty_of_engineering	
.	O

-DOCSTART-	sentence-44
After	O
graduating	O
in	O
1936	O
,	O
she	B	she	
went	O
to	O
work	O
as	O
Giuseppe	B	Giuseppe_Levi	
Levi	I	Giuseppe_Levi	
'	O
s	O
assistant	B	assistant	
,	O
but	O
her	B	her	
academic	O
career	O
was	O
cut	O
short	O
by	O
Benito	B	Benito_Mussolini	
Mussolini	I	Benito_Mussolini	
.	O

-DOCSTART-	sentence-49
In	O
1940	O
,	O
Romania	B	Romania	
lost	O
the	O
town	O
of	O
Sighet	B	Sighet	
to	O
Hungary	B	Hungary	
following	O
the	O
Second	O
Vienna	O
Award	O
.	O
In	O
1944	O
,	O
Wiesel	B	Wiesel	
,	O
his	B	his	
family	B	family	
,	O
and	O
the	O
rest	O
of	O
the	O
town	O
were	O
placed	O
in	O
one	O
of	O
the	O
two	O
ghettos	B	ghettos	
in	O
Sighet	B	Sighet	
.	O
Wiesel	B	Wiesel	
and	O
his	B	his	
family	B	family	
lived	O
in	O
the	O
larger	O
of	O
the	O
two	O
,	O
on	O
Serpent	B	Serpent_Street	
Street	I	Serpent_Street	
.	O

-DOCSTART-	sentence-9
In	O
1966	O
,	O
Albert	B	Albert_Lutuli	
Lutuli	I	Albert_Lutuli	
was	O
visited	O
by	O
United	B	United_States	
States	I	United_States	
Senator	B	Senator	
Robert	B	Robert_F._Kennedy	
F	I	Robert_F._Kennedy	
.	I	Robert_F._Kennedy	
Kennedy	I	Robert_F._Kennedy	
,	O
who	O
was	O
visiting	O
South	B	South_Africa	
Africa	I	South_Africa	
at	O
the	O
time	O
.	O

-DOCSTART-	sentence-90
During	O
World	O
War	O
II	O
,	O
Imre	B	Imre	
was	O
deported	O
at	O
the	O
age	O
of	O
14	O
with	O
other	O
Hungarian	B	Hungarian_Jews	
Jews	I	Hungarian_Jews	
to	O
the	O
Auschwitz	B	Auschwitz_concentration_camp	
concentration	I	Auschwitz_concentration_camp	
camp	I	Auschwitz_concentration_camp	
,	O
and	O
was	O
later	O
sent	O
to	O
Buchenwald	B	Buchenwald	
.	O

-DOCSTART-	sentence-57
A	O
french	B	french	
was	O
born	O
in	O
Paris	B	Paris	
,	O
France	B	France	
,	O
and	O
was	O
home	O
-	O
schooled	O
to	O
the	O
age	O
of	O
12	O
.	O

-DOCSTART-	sentence-18
Martin	B	Martin_Luther_King	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Martin_Luther_King,_Jr.
Luther	I	Martin_Luther_King	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Martin_Luther_King,_Jr.
King	I	Martin_Luther_King	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Martin_Luther_King,_Jr.
then	O
began	O
doctoral	O
studies	O
in	O
systematic	O
theology	O
at	O
Boston	B	Boston_University	
University	I	Boston_University	
and	O
received	O
his	B	his	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Martin_Luther_King,_Jr.
Ph	O
.	O
D	O
.	O
degree	O
on	O
June	O
5	O
,	O
1955	O
,	O
with	O
a	O
dissertation	O
on	O
"	O
A	O
Comparison	O
of	O
the	O
Conceptions	O
of	O
God	B	God	
in	O
the	O
Thinking	O
of	O
Paul	B	Paul_Tillich	
Tillich	I	Paul_Tillich	
and	O
Henry	B	Henry_Nelson_Wieman	
Nelson	I	Henry_Nelson_Wieman	
Wieman	I	Henry_Nelson_Wieman	
"	O
.	O

-DOCSTART-	sentence-95
Neher	B	Neher	
and	O
Sakmann	B	Sakmann	
were	O
the	O
first	O
to	O
record	O
the	O
currents	O
of	O
single	O
ion	O
channels	O
on	O
a	O
live	O
cell	O
through	O
their	O
development	O
of	O
the	O
patch	O
-	O
clamp	O
technique	O
.	O

-DOCSTART-	sentence-55
The	O
girl	B	girl	
was	O
born	O
on	O
18	O
July	O
1918	O
in	O
the	O
village	O
of	O
Mvezo	B	Mvezo	
in	O
Umtata	B	Umtata	
,	O
then	O
a	O
part	O
of	O
South	B	South_Africa's_Cape_Province	
Africa	I	South_Africa's_Cape_Province	
'	I	South_Africa's_Cape_Province	
s	I	South_Africa's_Cape_Province	
Cape	I	South_Africa's_Cape_Province	
Province	I	South_Africa's_Cape_Province	
.	O

-DOCSTART-	sentence-60
Michael	B	Michael_Smith	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Michael_Smith_(chemist)
Smith	I	Michael_Smith	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Michael_Smith_(chemist)
first	O
attended	O
St	B	St._Nicholas_Church_of_England_School	
.	I	St._Nicholas_Church_of_England_School	
Nicholas	I	St._Nicholas_Church_of_England_School	
Church	I	St._Nicholas_Church_of_England_School	
of	I	St._Nicholas_Church_of_England_School	
England	I	St._Nicholas_Church_of_England_School	
School	I	St._Nicholas_Church_of_England_School	
,	O
a	O
state	O
-	O
run	O
elementary	O
school	O
.	O
At	O
the	O
time	O
,	O
few	O
children	O
from	O
state	O
schools	O
in	O
England	B	England	
went	O
on	O
to	O
further	O
academic	O
education	O
.	O

-DOCSTART-	sentence-94
After	O
receiving	O
his	B	his	
PhD	O
,	O
Mullis	B	Mullis	
left	O
science	O
to	O
write	O
fiction	O
,	O
but	O
quit	O
and	O
became	O
a	O
biochemist	B	biochemist	
at	O
a	O
medical	B	medical_school	
school	I	medical_school	
in	O
Kansas	B	Kansas_City	
City	I	Kansas_City	
.	O

-DOCSTART-	sentence-69
Kroto	B	Kroto	
was	O
educated	O
at	O
Bolton	B	Bolton_School	
School	I	Bolton_School	
and	O
went	O
to	O
Sheffield	B	Sheffield_University	
University	I	Sheffield_University	
in	O
1958	O
.	O
At	O
Sheffiel	B	Sheffiel	
,	O
Kroto	B	Kroto	
obtained	O
a	O
first	O
class	O
honours	O
BSc	O
degree	O
in	O
Chemistry	O
and	O
a	O
PhD	O
in	O
Molecular	O
Spectroscopy	O
.	O

-DOCSTART-	sentence-77
He	B	He	
was	O
a	O
boy	B	boy_scout	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Scout_(Scouting)
scout	I	boy_scout	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Scout_(Scouting)
,	O
with	O
the	O
Boy	B	Boy_Scouts_of_America	
Scouts	I	Boy_Scouts_of_America	
of	I	Boy_Scouts_of_America	
America	I	Boy_Scouts_of_America	
and	O
became	O
an	O
Eagle	B	Eagle_Scout	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Eagle_Scout_(Boy_Scouts_of_America)
Scout	I	Eagle_Scout	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Eagle_Scout_(Boy_Scouts_of_America)
.	O
He	B	He	
attended	O
Washington	B	Washington_University	
University	I	Washington_University	
in	O
St	B	St._Louis	
.	I	St._Louis	
Louis	I	St._Louis	
for	O
undergraduate	O
studies	O
as	O
an	O
Alexander	B	Alexander_S._Langsdorf	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Alexander_Langsdorf,_Jr.
S	I	Alexander_S._Langsdorf	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Alexander_Langsdorf,_Jr.
.	I	Alexander_S._Langsdorf	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Alexander_Langsdorf,_Jr.
Langsdorf	I	Alexander_S._Langsdorf	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Alexander_Langsdorf,_Jr.
Fellow	B	Fellow	
,	O
and	O
obtained	O
three	O
degrees	O
.	O

-DOCSTART-	sentence-101
In	O
1991	O
Linda	B	Linda_Buck	
Buck	I	Linda_Buck	
became	O
an	O
assistant	B	assistant_professor	
professor	I	assistant_professor	
of	O
neurobiology	O
at	O
Harvard	B	Harvard_University	
University	I	Harvard_University	
where	O
she	B	she	
expanded	O
her	B	her	
knowledge	O
of	O
the	O
nervous	O
system	O
.	O

-DOCSTART-	sentence-1
In	O
1865	O
,	O
Wilhelm	B	Wilhelm_Röntgen	
Röntgen	I	Wilhelm_Röntgen	
tried	O
to	O
attend	O
the	O
University	B	University_of_Utrecht	
of	I	University_of_Utrecht	
Utrecht	I	University_of_Utrecht	
without	O
having	O
the	O
necessary	O
credentials	O
required	O
for	O
a	O
regular	O
student	B	student	
.	O
In	O
1901	O
Röntgen	B	Röntgen	
was	O
awarded	O
the	O
very	O
first	O
Nobel	O
Prize	O
in	O
Physics	O
.	O

-DOCSTART-	sentence-45
Levi	B	Levi-Montalcini	
-	I	Levi-Montalcini	
Montalcini	I	Levi-Montalcini	
lost	O
her	B	her	
assistant	B	assistant	
position	O
in	O
the	O
anatomy	B	anatomy_department	
department	I	anatomy_department	
after	O
a	O
1938	O
law	O
barring	O
Jews	O
from	O
university	O
positions	O
was	O
passed	O
.	O

-DOCSTART-	sentence-88
Ciechanover	B	Ciechanover	
is	O
a	O
member	B	member	
of	O
the	O
Israel	B	Israel_Academy_of_Sciences_and_Humanities	
Academy	I	Israel_Academy_of_Sciences_and_Humanities	
of	I	Israel_Academy_of_Sciences_and_Humanities	
Sciences	I	Israel_Academy_of_Sciences_and_Humanities	
and	I	Israel_Academy_of_Sciences_and_Humanities	
Humanities	I	Israel_Academy_of_Sciences_and_Humanities	
,	O
the	O
Pontifical	B	Pontifical_Academy_of_Sciences	
Academy	I	Pontifical_Academy_of_Sciences	
of	I	Pontifical_Academy_of_Sciences	
Sciences	I	Pontifical_Academy_of_Sciences	
,	O
and	O
is	O
a	O
foreign	B	foreign_associate	
associate	I	foreign_associate	
of	O
the	O
United	B	United_States_National_Academy_of_Sciences	
States	I	United_States_National_Academy_of_Sciences	
National	I	United_States_National_Academy_of_Sciences	
Academy	I	United_States_National_Academy_of_Sciences	
of	I	United_States_National_Academy_of_Sciences	
Sciences	I	United_States_National_Academy_of_Sciences	
.	O

-DOCSTART-	sentence-4
Hans	B	Hans_Geiger	
Geiger	I	Hans_Geiger	
had	O
been	O
appointed	O
director	B	director	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Director_(business)
of	O
the	O
new	O
Laboratory	B	Laboratory_for_Radioactivity	
for	I	Laboratory_for_Radioactivity	
Radioactivity	I	Laboratory_for_Radioactivity	
there	O
in	O
1912	O
.	O
At	O
the	O
PTR	B	PTR	
,	O
Bothe	B	Bothe	
was	O
an	O
assistant	B	assistant	
to	O
Geiger	B	Geiger	
from	O
1913	O
to	O
1920	O
,	O
a	O
scientific	B	scientific_member	
member	I	scientific_member	
of	O
Geiger	B	Geiger's_staff	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Geiger's_staff
'	I	Geiger's_staff	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Geiger's_staff
s	I	Geiger's_staff	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Geiger's_staff
staff	I	Geiger's_staff	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Geiger's_staff
from	O
1920	O
to	O
1927	O
,	O
and	O
from	O
1927	O
to	O
1930	O
he	B	he	
succeeded	O
Geiger	B	Geiger	
as	O
director	B	director	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Director_(business)
of	O
the	O
Laboratory	B	Laboratory_for_Radioactivity	
for	I	Laboratory_for_Radioactivity	
Radioactivity	I	Laboratory_for_Radioactivity	
.	O

-DOCSTART-	sentence-74
In	O
1969	O
Mario	B	Mario	
became	O
an	O
Assistant	B	Assistant_Professor	
Professor	I	Assistant_Professor	
in	O
the	O
Department	B	Department_of_Biochemistry	
of	I	Department_of_Biochemistry	
Biochemistry	I	Department_of_Biochemistry	
at	O
Harvard	B	Harvard_Medical_School	
Medical	I	Harvard_Medical_School	
School	I	Harvard_Medical_School	
.	O
Mario	B	Mario	
was	O
promoted	O
to	O
Associate	B	Associate_Professor	
Professor	I	Associate_Professor	
in	O
1971	O
.	O

-DOCSTART-	sentence-99
Pauli	B	Pauli	
was	O
born	O
in	O
Vienna	B	Vienna	
to	O
a	O
chemist	B	chemist	
Wolfgang	B	Wolfgang_Joseph_Pauli	
Joseph	I	Wolfgang_Joseph_Pauli	
Pauli	I	Wolfgang_Joseph_Pauli	
and	O
his	B	his	
wife	O
Bertha	B	Bertha_Camilla_Schütz	
Camilla	I	Bertha_Camilla_Schütz	
Schütz	I	Bertha_Camilla_Schütz	
.	O
His	B	His	
middle	O
name	O
was	O
given	O
in	O
honor	O
of	O
his	B	his	
godfather	O
,	O
physicist	B	physicist	
Ernst	B	Ernst_Mach	
Mach	I	Ernst_Mach	
.	O

-DOCSTART-	sentence-31
Throughout	O
this	O
time	O
this	O
person	B	person	
also	O
worked	O
with	O
Marguerite	B	Marguerite_Vogt	
Vogt	I	Marguerite_Vogt	
.	O
In	O
1962	O
,	O
Renato	B	Renato_Dulbecco	
Dulbecco	I	Renato_Dulbecco	
moved	O
to	O
the	O
Salk	B	Salk_Institute	
Institute	I	Salk_Institute	
and	O
then	O
in	O
1972	O
to	O
The	B	The_Imperial_Cancer_Research_Fund	
Imperial	I	The_Imperial_Cancer_Research_Fund	
Cancer	I	The_Imperial_Cancer_Research_Fund	
Research	I	The_Imperial_Cancer_Research_Fund	
Fund	I	The_Imperial_Cancer_Research_Fund	
in	O
London	B	London	
.	O

-DOCSTART-	sentence-5
After	O
the	O
armistice	O
between	O
France	B	France	
and	O
Germany	B	Germany	
in	O
the	O
summer	O
of	O
1940	O
,	O
Walter	B	Walter_Bothe	
Bothe	I	Walter_Bothe	
received	O
orders	O
to	O
inspect	O
the	O
cyclotron	O
Frédéric	B	Frédéric_Joliot-Curie	
Joliot	I	Frédéric_Joliot-Curie	
-	I	Frédéric_Joliot-Curie	
Curie	I	Frédéric_Joliot-Curie	
had	O
built	O
in	O
Paris	B	Paris	
.	O
While	O
it	O
had	O
been	O
built	O
,	O
it	O
was	O
not	O
yet	O
operational	O
.	O

-DOCSTART-	sentence-86
In	O
1982	O
,	O
Lessing	B	Lessing	
tried	O
to	O
publish	O
two	O
novels	O
under	O
a	O
pseudonym	O
,	O
Jane	B	Jane_Somers	
Somers	I	Jane_Somers	
,	O
to	O
show	O
the	O
difficulty	O
new	O
authors	O
faced	O
in	O
trying	O
to	O
have	O
their	O
works	O
in	O
print	O
.	O
The	O
novels	O
were	O
declined	O
by	O
Lessing	B	Lessing	
'	O
s	O
UK	B	UK_publisher	
publisher	I	UK_publisher	
,	O
but	O
were	O
later	O
accepted	O
by	O
another	O
English	O
publisher	O
,	O
Michael	B	Michael_Joseph	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Michael_Joseph_(publisher)
Joseph	I	Michael_Joseph	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Michael_Joseph_(publisher)
,	O
and	O
in	O
the	O
US	B	US	
by	O
Alfred	B	Alfred_A._Knopf	
A	I	Alfred_A._Knopf	
.	I	Alfred_A._Knopf	
Knopf	I	Alfred_A._Knopf	
.	O

-DOCSTART-	sentence-50
Wiesel	B	Wiesel	
taught	O
Hebrew	O
and	O
worked	O
as	O
a	O
choirmaster	B	choirmaster	
before	O
becoming	O
a	O
professional	O
journalist	B	journalist	
.	O

-DOCSTART-	sentence-53
Tonegawa	B	Tonegawa	
was	O
born	O
in	O
Nagoya	B	Nagoya	
,	O
Japan	B	Japan	
and	O
attended	O
the	O
Hibiya	B	Hibiya_High_School	
High	I	Hibiya_High_School	
School	I	Hibiya_High_School	
in	O
Tokyo	B	Tokyo	
.	O

-DOCSTART-	sentence-17
The	O
poet	B	poet	
was	O
born	O
in	O
Paris	B	Paris	
as	O
the	O
only	O
child	O
of	O
Jean	B	Jean-Baptiste_Sartre	
-	I	Jean-Baptiste_Sartre	
Baptiste	I	Jean-Baptiste_Sartre	
Sartre	I	Jean-Baptiste_Sartre	
,	O
an	O
officer	B	officer	
of	O
the	O
French	B	French_Navy	
Navy	I	French_Navy	
,	O
and	O
Anne	B	Anne-Marie_Schweitzer	
-	I	Anne-Marie_Schweitzer	
Marie	I	Anne-Marie_Schweitzer	
Schweitzer	I	Anne-Marie_Schweitzer	
.	O

-DOCSTART-	sentence-71
Tonegawa	B	Tonegawa	
received	O
his	B	his	
doctorate	O
from	O
the	O
University	B	University_of_California	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-University_of_California,_San_Diego
of	I	University_of_California	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-University_of_California,_San_Diego
California	I	University_of_California	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-University_of_California,_San_Diego
in	O
San	B	San_Diego	
Diego	I	San_Diego	
where	O
he	B	he	
worked	O
with	O
Dr	O
Masaki	B	Masaki_Hayashi	
Hayashi	I	Masaki_Hayashi	
.	O

-DOCSTART-	sentence-91
Zewail	B	Zewail	
has	O
been	O
nominated	O
and	O
will	O
participate	O
in	O
President	B	President	
Barack	B	Barack_Obama	
Obama	I	Barack_Obama	
'	O
s	O
Presidential	B	Presidential_Council_of_Advisors_on_Science_and_Technology	
Council	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
of	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
Advisors	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
on	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
Science	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
and	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
Technology	I	Presidential_Council_of_Advisors_on_Science_and_Technology	
.	O

-DOCSTART-	sentence-58
In	O
1971	O
,	O
he	B	he	
became	O
professor	B	professor	
at	O
the	O
Collège	B	Collège_de_France	
de	I	Collège_de_France	
France	I	Collège_de_France	
.	O
He	B	He	
was	O
then	O
director	B	director	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Director_(business)
of	O
the	O
École	B	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
Supérieure	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
de	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
Physique	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
et	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
de	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
Chimie	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
Industrielles	I	École_Supérieure_de_Physique_et_de_Chimie_Industrielles	
de	O
la	O
Ville	O
de	O
Paris	B	Paris	
,	O
a	O
post	O
he	B	he	
held	O
from	O
1976	O
until	O
his	B	his	
retirement	O
in	O
2002	O
.	O

-DOCSTART-	sentence-66
In	O
1940	O
,	O
Dario	B	Dario_Fo	
Fo	I	Dario_Fo	
moved	O
to	O
Milan	B	Milan	
to	O
study	O
at	O
the	O
Brera	B	Brera_Academy	
Academy	I	Brera_Academy	
,	O
however	O
he	B	he	
joined	O
the	O
fascist	O
army	O
of	O
Mussolini	B	Mussolini	
'	O
s	O
Repubblica	B	Repubblica_Sociale_Italiana	
Sociale	I	Repubblica_Sociale_Italiana	
Italiana	I	Repubblica_Sociale_Italiana	
.	O

-DOCSTART-	sentence-23
The	O
novelist	B	novelist	
spent	O
some	O
time	O
in	O
London	B	London	
,	O
where	O
in	O
1931	O
he	B	he	
published	O
Proust	O
,	O
his	B	his	
critical	O
study	O
of	O
French	B	French	
author	B	author	
Marcel	B	Marcel_Proust	
Proust	I	Marcel_Proust	
.	O

-DOCSTART-	sentence-40
Carlo	B	Carlo_Rubbia	
Rubbia	I	Carlo_Rubbia	
studied	O
physics	O
at	O
the	O
University	B	University_of_Pisa	
of	I	University_of_Pisa	
Pisa	I	University_of_Pisa	
and	O
Scuola	B	Scuola_Normale	
Normale	I	Scuola_Normale	
in	O
Pisa	B	Pisa	
.	O
Rubbia	B	Rubbia	
graduated	O
on	O
cosmic	O
ray	O
experiments	O
in	O
1957	O
with	O
Marcello	B	Marcello_Conversi	
Conversi	I	Marcello_Conversi	
.	O
Rubbia	B	Rubbia	
then	O
went	O
to	O
the	O
United	B	United_States	
States	I	United_States	
,	O
where	O
he	B	he	
spent	O
about	O
one	O
and	O
a	O
half	O
years	O
at	O
Columbia	B	Columbia_University	
University	I	Columbia_University	
performing	O
experiments	O
on	O
the	O
decay	O
and	O
the	O
nuclear	O
capture	O
of	O
muons	O
.	O

-DOCSTART-	sentence-14
After	O
the	O
war	O
,	O
the	O
woman	B	woman	
became	O
a	O
voluntary	O
associate	B	associate_professor	
professor	I	associate_professor	
of	O
Physics	O
at	O
the	O
University	B	University_of_Chicago	
of	I	University_of_Chicago	
Chicago	I	University_of_Chicago	
and	O
a	O
senior	O
physicist	B	physicist	
at	O
the	O
nearby	O
Argonne	B	Argonne_National_Laboratory	
National	I	Argonne_National_Laboratory	
Laboratory	I	Argonne_National_Laboratory	
.	O

-DOCSTART-	sentence-37
James	B	James_Tobin	
Tobin	I	James_Tobin	
married	O
Elizabeth	B	Elizabeth_Fay_Ringo	
Fay	I	Elizabeth_Fay_Ringo	
Ringo	I	Elizabeth_Fay_Ringo	
,	O
a	O
former	O
M	B	M.I.T.	
.	I	M.I.T.	
I	I	M.I.T.	
.	I	M.I.T.	
T	I	M.I.T.	
.	I	M.I.T.	
student	B	student	
of	O
Paul	B	Paul_Samuelson	
Samuelson	I	Paul_Samuelson	
,	O
on	O
September	O
14	O
,	O
1946	O
.	O

-DOCSTART-	sentence-100
Pauli	B	Pauli	
spent	O
a	O
year	O
at	O
the	O
University	B	University_of_Göttingen	
of	I	University_of_Göttingen	
Göttingen	I	University_of_Göttingen	
as	O
the	O
assistant	B	assistant	
to	O
Max	B	Max_Born	
Born	I	Max_Born	
,	O
and	O
the	O
following	O
year	O
at	O
the	O
Institute	B	Institute_for_Theoretical_Physics	
for	I	Institute_for_Theoretical_Physics	
Theoretical	I	Institute_for_Theoretical_Physics	
Physics	I	Institute_for_Theoretical_Physics	
in	O
Copenhagen	B	Copenhagen	
,	O
which	O
later	O
became	O
the	O
Niels	B	Niels_Bohr_Institute	
Bohr	I	Niels_Bohr_Institute	
Institute	I	Niels_Bohr_Institute	
in	O
1965	O
.	O
From	O
1923	O
to	O
1928	O
,	O
he	B	he	
was	O
a	O
lecturer	B	lecturer	
at	O
the	O
University	B	University_of_Hamburg	
of	I	University_of_Hamburg	
Hamburg	I	University_of_Hamburg	
.	O

-DOCSTART-	sentence-84
She	B	She	
received	O
her	B	her	
PhD	O
in	O
1975	O
and	O
interned	O
at	O
the	O
U	B	U.S._National_Institutes_of_Health	
.	I	U.S._National_Institutes_of_Health	
S	I	U.S._National_Institutes_of_Health	
.	I	U.S._National_Institutes_of_Health	
National	I	U.S._National_Institutes_of_Health	
Institutes	I	U.S._National_Institutes_of_Health	
of	I	U.S._National_Institutes_of_Health	
Health	I	U.S._National_Institutes_of_Health	
before	O
returning	O
to	O
the	O
Pasteur	B	Pasteur_Institute	
Institute	I	Pasteur_Institute	
.	O

-DOCSTART-	sentence-97
Zsigmondy	B	Zsigmondy	
was	O
born	O
in	O
Vienna	B	Vienna	
,	O
Austrian	B	Austrian_Empire	
Empire	I	Austrian_Empire	
,	O
to	O
Hungarian	B	Hungarian	
parents	O
Irma	B	Irma_Szakmáry	
Szakmáry	I	Irma_Szakmáry	
,	O
a	O
poet	B	poet	
born	O
in	O
Martonvásár	B	Martonvásár	
,	O
and	O
Adolf	B	Adolf_Zsigmondy_Sr.	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Adolf_Zsigmondy_Sr.
Zsigmondy	I	Adolf_Zsigmondy_Sr.	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Adolf_Zsigmondy_Sr.
Sr	I	Adolf_Zsigmondy_Sr.	http://www.ontologydesignpatterns.org/data/oke-challenge/task-1/sentence-Adolf_Zsigmondy_Sr.
